"league_season","league_name","league_gender","is_international","match_name","ground_name","home_team_id","away_team_id","match_year","total_overs","over_num","runs_scored","total_wickets","fours_scored","sixes_scored","total_wides","total_no_balls","total_byes","total_leg_byes","total_scores"
"2022",Asia Cup,Men,1,"PAK vs HK, 6th Match, Group A, Asia Cup 2022",Sharjah Cricket Stadium,8,15,2022,20,5,10,0,2,0,0,0,0,0,193
"2022",Asia Cup,Men,1,"PAK vs HK, 6th Match, Group A, Asia Cup 2022",Sharjah Cricket Stadium,8,15,2022,20,6,4,0,0,0,0,0,0,0,193
"2022",Asia Cup,Men,1,"PAK vs HK, 6th Match, Group A, Asia Cup 2022",Sharjah Cricket Stadium,8,15,2022,20,7,8,0,0,0,1,0,0,0,193
"2022",Asia Cup,Men,1,"PAK vs HK, 6th Match, Group A, Asia Cup 2022",Sharjah Cricket Stadium,8,15,2022,20,8,6,0,1,0,0,0,0,0,193
"2022",Asia Cup,Men,1,"PAK vs HK, 6th Match, Group A, Asia Cup 2022",Sharjah Cricket Stadium,8,15,2022,20,9,4,0,0,0,0,0,0,0,193
"2022",Asia Cup,Men,1,"PAK vs HK, 6th Match, Group A, Asia Cup 2022",Sharjah Cricket Stadium,8,15,2022,20,10,6,0,0,0,0,0,0,0,193
"2022",Asia Cup,Men,1,"PAK vs HK, 6th Match, Group A, Asia Cup 2022",Sharjah Cricket Stadium,8,15,2022,20,11,12,0,0,1,0,0,0,0,193
"2022",Asia Cup,Men,1,"PAK vs HK, 6th Match, Group A, Asia Cup 2022",Sharjah Cricket Stadium,8,15,2022,20,12,7,0,0,0,0,0,0,0,193
"2022",Asia Cup,Men,1,"PAK vs HK, 6th Match, Group A, Asia Cup 2022",Sharjah Cricket Stadium,8,15,2022,20,13,10,0,1,0,0,0,0,0,193
"2022",Asia Cup,Men,1,"PAK vs HK, 6th Match, Group A, Asia Cup 2022",Sharjah Cricket Stadium,8,15,2022,20,14,11,0,1,0,0,0,0,0,193
"2022",Asia Cup,Men,1,"PAK vs HK, 6th Match, Group A, Asia Cup 2022",Sharjah Cricket Stadium,8,15,2022,20,15,12,0,0,1,0,0,0,0,193
"2022",Asia Cup,Men,1,"PAK vs HK, 6th Match, Group A, Asia Cup 2022",Sharjah Cricket Stadium,8,15,2022,20,16,13,0,1,1,0,0,0,0,193
"2022",Asia Cup,Men,1,"PAK vs HK, 6th Match, Group A, Asia Cup 2022",Sharjah Cricket Stadium,8,15,2022,20,17,9,1,1,0,0,0,0,0,193
"2022",Asia Cup,Men,1,"PAK vs HK, 6th Match, Group A, Asia Cup 2022",Sharjah Cricket Stadium,8,15,2022,20,18,18,0,0,1,3,0,0,0,193
"2022",Asia Cup,Men,1,"PAK vs HK, 6th Match, Group A, Asia Cup 2022",Sharjah Cricket Stadium,8,15,2022,20,19,8,0,0,0,0,0,0,0,193
"2022",Asia Cup,Men,1,"PAK vs HK, 6th Match, Group A, Asia Cup 2022",Sharjah Cricket Stadium,8,15,2022,20,1,6,0,0,0,0,0,0,0,193
"2022",Asia Cup,Men,1,"PAK vs HK, 6th Match, Group A, Asia Cup 2022",Sharjah Cricket Stadium,8,15,2022,20,2,9,0,1,0,0,0,0,1,193
"2022",Asia Cup,Men,1,"PAK vs HK, 6th Match, Group A, Asia Cup 2022",Sharjah Cricket Stadium,8,15,2022,20,3,1,2,0,0,1,0,0,0,193
"2022",Asia Cup,Men,1,"PAK vs HK, 6th Match, Group A, Asia Cup 2022",Sharjah Cricket Stadium,8,15,2022,20,4,3,0,0,0,0,0,0,0,193
"2022",Asia Cup,Men,1,"PAK vs HK, 6th Match, Group A, Asia Cup 2022",Sharjah Cricket Stadium,8,15,2022,20,5,0,1,0,0,0,0,0,0,193
"2022",Asia Cup,Men,1,"PAK vs HK, 6th Match, Group A, Asia Cup 2022",Sharjah Cricket Stadium,8,15,2022,20,6,6,0,1,0,0,0,0,0,193
"2022",Asia Cup,Men,1,"PAK vs HK, 6th Match, Group A, Asia Cup 2022",Sharjah Cricket Stadium,8,15,2022,20,7,4,1,0,0,1,0,0,0,193
"2022",Asia Cup,Men,1,"PAK vs HK, 6th Match, Group A, Asia Cup 2022",Sharjah Cricket Stadium,8,15,2022,20,8,3,2,0,0,0,0,0,0,193
"2022",Asia Cup,Men,1,"PAK vs HK, 6th Match, Group A, Asia Cup 2022",Sharjah Cricket Stadium,8,15,2022,20,9,4,1,0,0,0,0,0,0,193
"2022",Asia Cup,Men,1,"PAK vs HK, 6th Match, Group A, Asia Cup 2022",Sharjah Cricket Stadium,8,15,2022,20,10,2,1,0,0,1,0,0,0,193
"2022",Asia Cup,Men,1,"PAK vs HK, 6th Match, Group A, Asia Cup 2022",Sharjah Cricket Stadium,8,15,2022,20,11,0,2,0,0,0,0,0,0,193
"2022",Asia Cup,Men,1,"SL vs AFG, Super Four, Match 1 (B1 v B2), Asia Cup 2022",Sharjah Cricket Stadium,2,13,2022,20,1,7,0,1,0,0,0,0,0,175
"2022",Asia Cup,Men,1,"SL vs AFG, Super Four, Match 1 (B1 v B2), Asia Cup 2022",Sharjah Cricket Stadium,2,13,2022,20,2,4,0,1,0,0,0,0,0,175
"2022",Asia Cup,Men,1,"SL vs AFG, Super Four, Match 1 (B1 v B2), Asia Cup 2022",Sharjah Cricket Stadium,2,13,2022,20,3,15,0,0,2,0,0,0,0,175
"2022",Asia Cup,Men,1,"SL vs AFG, Super Four, Match 1 (B1 v B2), Asia Cup 2022",Sharjah Cricket Stadium,2,13,2022,20,4,14,0,1,1,0,0,0,0,175
"2022",Asia Cup,Men,1,"SL vs AFG, Super Four, Match 1 (B1 v B2), Asia Cup 2022",Sharjah Cricket Stadium,2,13,2022,20,5,6,1,1,0,0,0,0,0,175
"2022",Asia Cup,Men,1,"SL vs AFG, Super Four, Match 1 (B1 v B2), Asia Cup 2022",Sharjah Cricket Stadium,2,13,2022,20,6,3,0,0,0,0,0,0,0,175
"2022",Asia Cup,Men,1,"SL vs AFG, Super Four, Match 1 (B1 v B2), Asia Cup 2022",Sharjah Cricket Stadium,2,13,2022,20,7,12,0,2,0,0,0,0,0,175
"2022",Asia Cup,Men,1,"SL vs AFG, Super Four, Match 1 (B1 v B2), Asia Cup 2022",Sharjah Cricket Stadium,2,13,2022,20,8,9,0,0,1,0,0,0,0,175
"2022",Asia Cup,Men,1,"SL vs AFG, Super Four, Match 1 (B1 v B2), Asia Cup 2022",Sharjah Cricket Stadium,2,13,2022,20,9,8,0,0,0,1,0,0,0,175
"2022",Asia Cup,Men,1,"SL vs AFG, Super Four, Match 1 (B1 v B2), Asia Cup 2022",Sharjah Cricket Stadium,2,13,2022,20,10,5,0,0,0,0,0,0,0,175
"2022",Asia Cup,Men,1,"SL vs AFG, Super Four, Match 1 (B1 v B2), Asia Cup 2022",Sharjah Cricket Stadium,2,13,2022,20,11,6,0,0,0,0,0,0,0,175
"2022",Asia Cup,Men,1,"SL vs AFG, Super Four, Match 1 (B1 v B2), Asia Cup 2022",Sharjah Cricket Stadium,2,13,2022,20,12,6,0,0,0,2,0,0,0,175
"2022",Asia Cup,Men,1,"SL vs AFG, Super Four, Match 1 (B1 v B2), Asia Cup 2022",Sharjah Cricket Stadium,2,13,2022,20,13,16,0,1,1,1,0,0,0,175
"2022",Asia Cup,Men,1,"SL vs AFG, Super Four, Match 1 (B1 v B2), Asia Cup 2022",Sharjah Cricket Stadium,2,13,2022,20,14,21,0,0,2,0,0,0,0,175
"2022",Asia Cup,Men,1,"SL vs AFG, Super Four, Match 1 (B1 v B2), Asia Cup 2022",Sharjah Cricket Stadium,2,13,2022,20,15,6,0,0,0,0,0,0,0,175
"2022",Asia Cup,Men,1,"SL vs AFG, Super Four, Match 1 (B1 v B2), Asia Cup 2022",Sharjah Cricket Stadium,2,13,2022,20,16,7,1,1,0,0,0,0,0,175
"2022",Asia Cup,Men,1,"SL vs AFG, Super Four, Match 1 (B1 v B2), Asia Cup 2022",Sharjah Cricket Stadium,2,13,2022,20,17,5,0,0,0,0,0,0,0,175
"2022",Asia Cup,Men,1,"SL vs AFG, Super Four, Match 1 (B1 v B2), Asia Cup 2022",Sharjah Cricket Stadium,2,13,2022,20,18,13,1,1,1,0,1,0,0,175
"2022",Asia Cup,Men,1,"SL vs AFG, Super Four, Match 1 (B1 v B2), Asia Cup 2022",Sharjah Cricket Stadium,2,13,2022,20,19,3,2,0,0,0,0,0,1,175
"2022",Asia Cup,Men,1,"SL vs AFG, Super Four, Match 1 (B1 v B2), Asia Cup 2022",Sharjah Cricket Stadium,2,13,2022,20,20,9,1,0,1,0,0,0,0,175
"2022",Asia Cup,Men,1,"SL vs AFG, Super Four, Match 1 (B1 v B2), Asia Cup 2022",Sharjah Cricket Stadium,2,13,2022,20,1,9,0,1,0,1,0,0,0,175
"2022",Asia Cup,Men,1,"SL vs AFG, Super Four, Match 1 (B1 v B2), Asia Cup 2022",Sharjah Cricket Stadium,2,13,2022,20,2,5,0,0,0,0,0,0,0,175
"2022",Asia Cup,Men,1,"SL vs AFG, Super Four, Match 1 (B1 v B2), Asia Cup 2022",Sharjah Cricket Stadium,2,13,2022,20,3,9,0,2,0,0,0,0,0,175
"2022",Asia Cup,Men,1,"SL vs AFG, Super Four, Match 1 (B1 v B2), Asia Cup 2022",Sharjah Cricket Stadium,2,13,2022,20,4,8,0,0,1,0,0,0,0,175
"2022",Asia Cup,Men,1,"SL vs AFG, Super Four, Match 1 (B1 v B2), Asia Cup 2022",Sharjah Cricket Stadium,2,13,2022,20,5,9,0,1,0,0,0,0,1,175
"2022",Asia Cup,Men,1,"SL vs AFG, Super Four, Match 1 (B1 v B2), Asia Cup 2022",Sharjah Cricket Stadium,2,13,2022,20,6,17,0,0,2,0,0,0,0,175
"2022",Asia Cup,Men,1,"SL vs AFG, Super Four, Match 1 (B1 v B2), Asia Cup 2022",Sharjah Cricket Stadium,2,13,2022,20,7,7,1,1,0,1,0,0,0,175
"2022",Asia Cup,Men,1,"SL vs AFG, Super Four, Match 1 (B1 v B2), Asia Cup 2022",Sharjah Cricket Stadium,2,13,2022,20,8,7,0,0,0,0,0,0,0,175
"2022",Asia Cup,Men,1,"SL vs AFG, Super Four, Match 1 (B1 v B2), Asia Cup 2022",Sharjah Cricket Stadium,2,13,2022,20,9,9,1,0,1,0,0,0,0,175
"2022",Asia Cup,Men,1,"SL vs AFG, Super Four, Match 1 (B1 v B2), Asia Cup 2022",Sharjah Cricket Stadium,2,13,2022,20,10,2,0,0,0,0,0,0,0,175
"2022",Asia Cup,Men,1,"SL vs AFG, Super Four, Match 1 (B1 v B2), Asia Cup 2022",Sharjah Cricket Stadium,2,13,2022,20,11,5,0,0,0,0,0,0,1,175
"2022",Asia Cup,Men,1,"SL vs AFG, Super Four, Match 1 (B1 v B2), Asia Cup 2022",Sharjah Cricket Stadium,2,13,2022,20,12,14,1,1,1,0,0,0,0,175
"2022",Asia Cup,Men,1,"SL vs AFG, Super Four, Match 1 (B1 v B2), Asia Cup 2022",Sharjah Cricket Stadium,2,13,2022,20,13,7,0,1,0,0,0,0,0,175
"2022",Asia Cup,Men,1,"SL vs AFG, Super Four, Match 1 (B1 v B2), Asia Cup 2022",Sharjah Cricket Stadium,2,13,2022,20,14,11,0,0,1,0,0,0,0,175
"2022",Asia Cup,Men,1,"SL vs AFG, Super Four, Match 1 (B1 v B2), Asia Cup 2022",Sharjah Cricket Stadium,2,13,2022,20,15,8,1,1,0,1,0,0,0,175
"2022",Asia Cup,Men,1,"SL vs AFG, Super Four, Match 1 (B1 v B2), Asia Cup 2022",Sharjah Cricket Stadium,2,13,2022,20,16,18,0,2,1,0,0,0,0,175
"2022",Asia Cup,Men,1,"SL vs AFG, Super Four, Match 1 (B1 v B2), Asia Cup 2022",Sharjah Cricket Stadium,2,13,2022,20,17,11,1,2,0,0,0,0,0,175
"2022",Asia Cup,Men,1,"SL vs AFG, Super Four, Match 1 (B1 v B2), Asia Cup 2022",Sharjah Cricket Stadium,2,13,2022,20,18,12,0,2,0,0,0,0,0,175
"2022",Asia Cup,Men,1,"SL vs AFG, Super Four, Match 1 (B1 v B2), Asia Cup 2022",Sharjah Cricket Stadium,2,13,2022,20,19,7,1,1,0,0,0,0,0,175
"2022",Asia Cup,Men,1,"SL vs AFG, Super Four, Match 1 (B1 v B2), Asia Cup 2022",Sharjah Cricket Stadium,2,13,2022,20,20,4,0,1,0,0,0,0,0,175
"2022",Asia Cup,Men,1,"IND vs PAK, Super Four, Match 2 (A1 v A2), Asia Cup 2022",Dubai International Cricket Stadium,7,8,2022,20,1,11,0,1,1,0,0,0,0,181
"2022",Asia Cup,Men,1,"IND vs PAK, Super Four, Match 2 (A1 v A2), Asia Cup 2022",Dubai International Cricket Stadium,7,8,2022,20,2,9,0,1,0,0,0,0,0,181
"2022",Asia Cup,Men,1,"IND vs PAK, Super Four, Match 2 (A1 v A2), Asia Cup 2022",Dubai International Cricket Stadium,7,8,2022,20,3,14,0,0,2,0,0,0,0,181
"2022",Asia Cup,Men,1,"IND vs PAK, Super Four, Match 2 (A1 v A2), Asia Cup 2022",Dubai International Cricket Stadium,7,8,2022,20,4,12,0,1,1,0,0,0,0,181
"2022",Asia Cup,Men,1,"IND vs PAK, Super Four, Match 2 (A1 v A2), Asia Cup 2022",Dubai International Cricket Stadium,7,8,2022,20,5,8,0,1,0,0,0,0,0,181
"2022",Asia Cup,Men,1,"IND vs PAK, Super Four, Match 2 (A1 v A2), Asia Cup 2022",Dubai International Cricket Stadium,7,8,2022,20,6,8,1,0,0,0,0,0,0,181
"2022",Asia Cup,Men,1,"IND vs PAK, Super Four, Match 2 (A1 v A2), Asia Cup 2022",Dubai International Cricket Stadium,7,8,2022,20,7,9,1,2,0,0,0,0,0,181
"2022",Asia Cup,Men,1,"IND vs PAK, Super Four, Match 2 (A1 v A2), Asia Cup 2022",Dubai International Cricket Stadium,7,8,2022,20,8,8,0,1,0,0,0,0,0,181
"2022",Asia Cup,Men,1,"IND vs PAK, Super Four, Match 2 (A1 v A2), Asia Cup 2022",Dubai International Cricket Stadium,7,8,2022,20,9,9,0,1,0,0,0,0,0,181
"2022",Asia Cup,Men,1,"IND vs PAK, Super Four, Match 2 (A1 v A2), Asia Cup 2022",Dubai International Cricket Stadium,7,8,2022,20,10,5,1,0,0,0,0,0,0,181
"2022",Asia Cup,Men,1,"IND vs PAK, Super Four, Match 2 (A1 v A2), Asia Cup 2022",Dubai International Cricket Stadium,7,8,2022,20,11,8,0,1,0,2,0,0,0,181
"2022",Asia Cup,Men,1,"IND vs PAK, Super Four, Match 2 (A1 v A2), Asia Cup 2022",Dubai International Cricket Stadium,7,8,2022,20,12,4,0,0,0,0,0,0,0,181
"2022",Asia Cup,Men,1,"IND vs PAK, Super Four, Match 2 (A1 v A2), Asia Cup 2022",Dubai International Cricket Stadium,7,8,2022,20,13,13,0,2,0,0,0,0,0,181
"2022",Asia Cup,Men,1,"IND vs PAK, Super Four, Match 2 (A1 v A2), Asia Cup 2022",Dubai International Cricket Stadium,7,8,2022,20,14,8,1,1,0,1,0,0,0,181
"2022",Asia Cup,Men,1,"IND vs PAK, Super Four, Match 2 (A1 v A2), Asia Cup 2022",Dubai International Cricket Stadium,7,8,2022,20,15,9,1,1,0,0,0,1,0,181
"2022",Asia Cup,Men,1,"IND vs PAK, Super Four, Match 2 (A1 v A2), Asia Cup 2022",Dubai International Cricket Stadium,7,8,2022,20,16,5,0,0,0,0,0,0,0,181
"2022",Asia Cup,Men,1,"IND vs PAK, Super Four, Match 2 (A1 v A2), Asia Cup 2022",Dubai International Cricket Stadium,7,8,2022,20,17,8,0,1,0,0,0,0,0,181
"2022",Asia Cup,Men,1,"IND vs PAK, Super Four, Match 2 (A1 v A2), Asia Cup 2022",Dubai International Cricket Stadium,7,8,2022,20,18,16,0,1,1,1,0,0,0,181
"2022",Asia Cup,Men,1,"IND vs PAK, Super Four, Match 2 (A1 v A2), Asia Cup 2022",Dubai International Cricket Stadium,7,8,2022,20,19,7,1,0,0,0,0,0,0,181
"2022",Asia Cup,Men,1,"IND vs PAK, Super Four, Match 2 (A1 v A2), Asia Cup 2022",Dubai International Cricket Stadium,7,8,2022,20,20,10,1,2,0,1,0,0,0,181
"2022",Asia Cup,Men,1,"IND vs PAK, Super Four, Match 2 (A1 v A2), Asia Cup 2022",Dubai International Cricket Stadium,7,8,2022,20,1,9,0,2,0,0,0,0,0,181
"2022",Asia Cup,Men,1,"IND vs PAK, Super Four, Match 2 (A1 v A2), Asia Cup 2022",Dubai International Cricket Stadium,7,8,2022,20,2,2,0,0,0,0,0,0,0,181
"2022",Asia Cup,Men,1,"IND vs PAK, Super Four, Match 2 (A1 v A2), Asia Cup 2022",Dubai International Cricket Stadium,7,8,2022,20,3,8,0,1,0,0,0,0,0,181
"2022",Asia Cup,Men,1,"IND vs PAK, Super Four, Match 2 (A1 v A2), Asia Cup 2022",Dubai International Cricket Stadium,7,8,2022,20,4,3,1,0,0,0,0,0,0,181
"2022",Asia Cup,Men,1,"IND vs PAK, Super Four, Match 2 (A1 v A2), Asia Cup 2022",Dubai International Cricket Stadium,7,8,2022,20,5,14,0,3,0,0,0,0,0,181
"2022",Asia Cup,Men,1,"IND vs PAK, Super Four, Match 2 (A1 v A2), Asia Cup 2022",Dubai International Cricket Stadium,7,8,2022,20,6,8,0,0,1,0,0,0,0,181
"2022",Asia Cup,Men,1,"IND vs PAK, Super Four, Match 2 (A1 v A2), Asia Cup 2022",Dubai International Cricket Stadium,7,8,2022,20,7,7,0,1,0,0,0,0,0,181
"2022",Asia Cup,Men,1,"IND vs PAK, Super Four, Match 2 (A1 v A2), Asia Cup 2022",Dubai International Cricket Stadium,7,8,2022,20,8,6,0,0,0,0,0,0,1,181
"2022",Asia Cup,Men,1,"IND vs PAK, Super Four, Match 2 (A1 v A2), Asia Cup 2022",Dubai International Cricket Stadium,7,8,2022,20,9,10,1,2,0,0,0,0,0,181
"2022",Asia Cup,Men,1,"IND vs PAK, Super Four, Match 2 (A1 v A2), Asia Cup 2022",Dubai International Cricket Stadium,7,8,2022,20,10,9,0,0,1,0,0,0,0,181
"2022",Asia Cup,Men,1,"IND vs PAK, Super Four, Match 2 (A1 v A2), Asia Cup 2022",Dubai International Cricket Stadium,7,8,2022,20,11,10,0,0,1,0,0,0,0,181
"2022",Asia Cup,Men,1,"IND vs PAK, Super Four, Match 2 (A1 v A2), Asia Cup 2022",Dubai International Cricket Stadium,7,8,2022,20,12,10,0,0,1,0,0,0,0,181
"2022",Asia Cup,Men,1,"IND vs PAK, Super Four, Match 2 (A1 v A2), Asia Cup 2022",Dubai International Cricket Stadium,7,8,2022,20,13,11,0,1,0,0,0,0,1,181
"2022",Asia Cup,Men,1,"IND vs PAK, Super Four, Match 2 (A1 v A2), Asia Cup 2022",Dubai International Cricket Stadium,7,8,2022,20,14,12,0,2,0,0,0,0,0,181
"2022",Asia Cup,Men,1,"IND vs PAK, Super Four, Match 2 (A1 v A2), Asia Cup 2022",Dubai International Cricket Stadium,7,8,2022,20,15,16,0,3,0,0,0,0,0,181
"2022",Asia Cup,Men,1,"IND vs PAK, Super Four, Match 2 (A1 v A2), Asia Cup 2022",Dubai International Cricket Stadium,7,8,2022,20,16,4,1,0,0,0,0,0,0,181
"2022",Asia Cup,Men,1,"IND vs PAK, Super Four, Match 2 (A1 v A2), Asia Cup 2022",Dubai International Cricket Stadium,7,8,2022,20,17,9,1,1,0,1,0,0,0,181
"2022",Asia Cup,Men,1,"IND vs PAK, Super Four, Match 2 (A1 v A2), Asia Cup 2022",Dubai International Cricket Stadium,7,8,2022,20,18,8,0,0,0,3,0,0,0,181
"2022",Asia Cup,Men,1,"IND vs PAK, Super Four, Match 2 (A1 v A2), Asia Cup 2022",Dubai International Cricket Stadium,7,8,2022,20,19,19,0,2,1,2,0,0,0,181
"2022",Asia Cup,Men,1,"IND vs PAK, Super Four, Match 2 (A1 v A2), Asia Cup 2022",Dubai International Cricket Stadium,7,8,2022,20,20,7,1,1,0,0,0,0,0,181
"2022",Asia Cup,Men,1,"IND vs SL, Super Four, Match 3 (A1 v B1), Asia Cup 2022",Dubai International Cricket Stadium,7,2,2022,20,1,4,0,0,0,2,0,0,0,173
"2022",Asia Cup,Men,1,"IND vs SL, Super Four, Match 3 (A1 v B1), Asia Cup 2022",Dubai International Cricket Stadium,7,2,2022,20,2,7,1,1,0,0,0,0,0,173
"2022",Asia Cup,Men,1,"IND vs SL, Super Four, Match 3 (A1 v B1), Asia Cup 2022",Dubai International Cricket Stadium,7,2,2022,20,3,4,1,0,0,1,0,0,0,173
"2022",Asia Cup,Men,1,"IND vs SL, Super Four, Match 3 (A1 v B1), Asia Cup 2022",Dubai International Cricket Stadium,7,2,2022,20,4,7,0,1,0,0,0,0,0,173
"2022",Asia Cup,Men,1,"IND vs SL, Super Four, Match 3 (A1 v B1), Asia Cup 2022",Dubai International Cricket Stadium,7,2,2022,20,5,14,0,1,1,0,0,0,0,173
"2022",Asia Cup,Men,1,"IND vs SL, Super Four, Match 3 (A1 v B1), Asia Cup 2022",Dubai International Cricket Stadium,7,2,2022,20,6,8,0,1,0,0,0,0,0,173
"2022",Asia Cup,Men,1,"IND vs SL, Super Four, Match 3 (A1 v B1), Asia Cup 2022",Dubai International Cricket Stadium,7,2,2022,20,7,5,0,0,0,0,0,0,0,173
"2022",Asia Cup,Men,1,"IND vs SL, Super Four, Match 3 (A1 v B1), Asia Cup 2022",Dubai International Cricket Stadium,7,2,2022,20,8,5,0,0,0,0,0,0,0,173
"2022",Asia Cup,Men,1,"IND vs SL, Super Four, Match 3 (A1 v B1), Asia Cup 2022",Dubai International Cricket Stadium,7,2,2022,20,9,11,0,1,0,0,0,0,0,173
"2022",Asia Cup,Men,1,"IND vs SL, Super Four, Match 3 (A1 v B1), Asia Cup 2022",Dubai International Cricket Stadium,7,2,2022,20,10,14,0,1,1,0,0,0,0,173
"2022",Asia Cup,Men,1,"IND vs SL, Super Four, Match 3 (A1 v B1), Asia Cup 2022",Dubai International Cricket Stadium,7,2,2022,20,11,12,0,0,1,0,0,0,0,173
"2022",Asia Cup,Men,1,"IND vs SL, Super Four, Match 3 (A1 v B1), Asia Cup 2022",Dubai International Cricket Stadium,7,2,2022,20,12,18,0,1,2,0,0,0,0,173
"2022",Asia Cup,Men,1,"IND vs SL, Super Four, Match 3 (A1 v B1), Asia Cup 2022",Dubai International Cricket Stadium,7,2,2022,20,13,3,1,0,0,0,0,0,0,173
"2022",Asia Cup,Men,1,"IND vs SL, Super Four, Match 3 (A1 v B1), Asia Cup 2022",Dubai International Cricket Stadium,7,2,2022,20,14,6,0,0,0,0,0,0,0,173
"2022",Asia Cup,Men,1,"IND vs SL, Super Four, Match 3 (A1 v B1), Asia Cup 2022",Dubai International Cricket Stadium,7,2,2022,20,15,9,1,2,0,0,0,0,0,173
"2022",Asia Cup,Men,1,"IND vs SL, Super Four, Match 3 (A1 v B1), Asia Cup 2022",Dubai International Cricket Stadium,7,2,2022,20,16,8,0,1,0,1,0,0,0,173
"2022",Asia Cup,Men,1,"IND vs SL, Super Four, Match 3 (A1 v B1), Asia Cup 2022",Dubai International Cricket Stadium,7,2,2022,20,17,5,0,0,0,0,0,0,0,173
"2022",Asia Cup,Men,1,"IND vs SL, Super Four, Match 3 (A1 v B1), Asia Cup 2022",Dubai International Cricket Stadium,7,2,2022,20,18,17,1,0,1,3,1,0,0,173
"2022",Asia Cup,Men,1,"IND vs SL, Super Four, Match 3 (A1 v B1), Asia Cup 2022",Dubai International Cricket Stadium,7,2,2022,20,19,4,2,0,0,0,0,0,0,173
"2022",Asia Cup,Men,1,"IND vs SL, Super Four, Match 3 (A1 v B1), Asia Cup 2022",Dubai International Cricket Stadium,7,2,2022,20,20,12,1,0,1,0,0,0,0,173
"2022",Asia Cup,Men,1,"IND vs SL, Super Four, Match 3 (A1 v B1), Asia Cup 2022",Dubai International Cricket Stadium,7,2,2022,20,1,1,0,0,0,0,0,0,0,173
"2022",Asia Cup,Men,1,"IND vs SL, Super Four, Match 3 (A1 v B1), Asia Cup 2022",Dubai International Cricket Stadium,7,2,2022,20,2,8,0,1,0,0,0,0,0,173
"2022",Asia Cup,Men,1,"IND vs SL, Super Four, Match 3 (A1 v B1), Asia Cup 2022",Dubai International Cricket Stadium,7,2,2022,20,3,8,0,1,0,0,0,0,0,173
"2022",Asia Cup,Men,1,"IND vs SL, Super Four, Match 3 (A1 v B1), Asia Cup 2022",Dubai International Cricket Stadium,7,2,2022,20,4,10,0,0,1,0,0,0,0,173
"2022",Asia Cup,Men,1,"IND vs SL, Super Four, Match 3 (A1 v B1), Asia Cup 2022",Dubai International Cricket Stadium,7,2,2022,20,5,18,0,2,1,0,0,0,0,173
"2022",Asia Cup,Men,1,"IND vs SL, Super Four, Match 3 (A1 v B1), Asia Cup 2022",Dubai International Cricket Stadium,7,2,2022,20,6,12,0,1,1,0,0,0,0,173
"2022",Asia Cup,Men,1,"IND vs SL, Super Four, Match 3 (A1 v B1), Asia Cup 2022",Dubai International Cricket Stadium,7,2,2022,20,7,6,0,0,0,0,0,0,0,173
"2022",Asia Cup,Men,1,"IND vs SL, Super Four, Match 3 (A1 v B1), Asia Cup 2022",Dubai International Cricket Stadium,7,2,2022,20,8,11,0,0,1,0,0,0,0,173
"2022",Asia Cup,Men,1,"IND vs SL, Super Four, Match 3 (A1 v B1), Asia Cup 2022",Dubai International Cricket Stadium,7,2,2022,20,9,11,0,0,1,0,0,0,0,173
"2022",Asia Cup,Men,1,"IND vs SL, Super Four, Match 3 (A1 v B1), Asia Cup 2022",Dubai International Cricket Stadium,7,2,2022,20,10,4,0,0,0,0,0,0,0,173
"2022",Asia Cup,Men,1,"IND vs SL, Super Four, Match 3 (A1 v B1), Asia Cup 2022",Dubai International Cricket Stadium,7,2,2022,20,11,8,0,1,0,0,0,0,0,173
"2022",Asia Cup,Men,1,"IND vs SL, Super Four, Match 3 (A1 v B1), Asia Cup 2022",Dubai International Cricket Stadium,7,2,2022,20,12,1,2,0,0,0,0,0,0,173
"2022",Asia Cup,Men,1,"IND vs SL, Super Four, Match 3 (A1 v B1), Asia Cup 2022",Dubai International Cricket Stadium,7,2,2022,20,13,7,0,1,0,0,0,0,0,173
"2022",Asia Cup,Men,1,"IND vs SL, Super Four, Match 3 (A1 v B1), Asia Cup 2022",Dubai International Cricket Stadium,7,2,2022,20,14,5,1,1,0,0,0,0,0,173
"2022",Asia Cup,Men,1,"IND vs SL, Super Four, Match 3 (A1 v B1), Asia Cup 2022",Dubai International Cricket Stadium,7,2,2022,20,15,10,1,0,1,1,0,0,0,173
"2022",Asia Cup,Men,1,"IND vs SL, Super Four, Match 3 (A1 v B1), Asia Cup 2022",Dubai International Cricket Stadium,7,2,2022,20,16,12,0,0,1,0,0,0,0,173
"2022",Asia Cup,Men,1,"IND vs SL, Super Four, Match 3 (A1 v B1), Asia Cup 2022",Dubai International Cricket Stadium,7,2,2022,20,17,9,0,1,0,0,0,0,0,173
"2022",Asia Cup,Men,1,"IND vs SL, Super Four, Match 3 (A1 v B1), Asia Cup 2022",Dubai International Cricket Stadium,7,2,2022,20,18,12,0,1,1,0,0,0,1,173
"2022",Asia Cup,Men,1,"IND vs SL, Super Four, Match 3 (A1 v B1), Asia Cup 2022",Dubai International Cricket Stadium,7,2,2022,20,19,14,0,2,0,2,0,0,0,173
"2022",Asia Cup,Men,1,"IND vs SL, Super Four, Match 3 (A1 v B1), Asia Cup 2022",Dubai International Cricket Stadium,7,2,2022,20,20,7,0,0,0,0,0,1,0,173
"2022",Asia Cup,Men,1,"PAK vs AFG, Super Four, Match 4 (A2 v B2), Asia Cup 2022",Sharjah Cricket Stadium,8,13,2022,20,1,4,0,0,0,0,0,0,0,129
